seller_id,promo_id,purchase_date,promo_name,total_price,price_deduction,price_after_promo
230,0,02/10/2022,NULL,240500,NULL,0
230,0,02/10/2022,NULL,207000,NULL,0
187,2,25/10/2022,GRATIS_ONGKIR,198000,5000,193000
290,0,25/10/2022,NULL,46428,NULL,0
290,0,25/10/2022,NULL,135140,NULL,0
290,0,25/10/2022,NULL,78002,NULL,0
47,2,18/10/2022,GRATIS_ONGKIR,104000,5000,99000
298,0,31/10/2022,NULL,18455,NULL,0
123,0,12/10/2022,NULL,399998,NULL,0
123,0,12/10/2022,NULL,459998,NULL,0
123,0,12/10/2022,NULL,399998,NULL,0
123,0,12/10/2022,NULL,399998,NULL,0
123,0,12/10/2022,NULL,399998,NULL,0
269,2,20/10/2022,GRATIS_ONGKIR,150000,5000,145000
275,0,22/10/2022,NULL,49000,NULL,0
275,0,22/10/2022,NULL,319200,NULL,0
293,2,03/10/2022,GRATIS_ONGKIR,75000,5000,70000
306,2,25/10/2022,GRATIS_ONGKIR,215100,5000,210100
306,2,25/10/2022,GRATIS_ONGKIR,44400,5000,39400
16,0,25/10/2022,NULL,61600,NULL,0
1,0,30/10/2022,NULL,5700000,NULL,0
283,2,12/10/2022,GRATIS_ONGKIR,49575,5000,44575
205,2,03/10/2022,GRATIS_ONGKIR,164445,5000,159445
121,2,11/10/2022,GRATIS_ONGKIR,80000,5000,75000
28,2,20/10/2022,GRATIS_ONGKIR,26000,5000,21000
251,2,27/10/2022,GRATIS_ONGKIR,35200,5000,30200
251,2,27/10/2022,GRATIS_ONGKIR,42660,5000,37660
251,2,27/10/2022,GRATIS_ONGKIR,157250,5000,152250
251,2,27/10/2022,GRATIS_ONGKIR,36975,5000,31975
246,2,25/10/2022,GRATIS_ONGKIR,53000,5000,48000
246,2,25/10/2022,GRATIS_ONGKIR,53000,5000,48000
246,2,25/10/2022,GRATIS_ONGKIR,53000,5000,48000
243,0,15/10/2022,NULL,118000,NULL,0
243,0,15/10/2022,NULL,356644,NULL,0
63,0,03/10/2022,NULL,55200,NULL,0
116,0,05/10/2022,NULL,130000,NULL,0
116,0,05/10/2022,NULL,130000,NULL,0
49,0,11/10/2022,NULL,299999,NULL,0
20,2,11/10/2022,GRATIS_ONGKIR,599998,5000,594998
224,0,29/10/2022,NULL,124000,NULL,0
224,0,29/10/2022,NULL,152000,NULL,0
224,0,29/10/2022,NULL,294840,NULL,0
224,0,29/10/2022,NULL,270580,NULL,0
224,0,29/10/2022,NULL,299300,NULL,0
224,0,29/10/2022,NULL,337500,NULL,0
224,0,29/10/2022,NULL,337500,NULL,0
224,0,29/10/2022,NULL,217500,NULL,0
308,2,20/10/2022,GRATIS_ONGKIR,65172,5000,60172
226,2,22/10/2022,GRATIS_ONGKIR,252450,5000,247450
226,2,22/10/2022,GRATIS_ONGKIR,117000,5000,112000
226,2,22/10/2022,GRATIS_ONGKIR,472500,5000,467500
226,2,22/10/2022,GRATIS_ONGKIR,472500,5000,467500
46,0,28/10/2022,NULL,161999,NULL,0
224,0,22/10/2022,NULL,186000,NULL,0
224,0,22/10/2022,NULL,228000,NULL,0
224,0,22/10/2022,NULL,442260,NULL,0
224,0,22/10/2022,NULL,405870,NULL,0
224,0,22/10/2022,NULL,448950,NULL,0
224,0,22/10/2022,NULL,506250,NULL,0
224,0,22/10/2022,NULL,506250,NULL,0
224,0,22/10/2022,NULL,326250,NULL,0
5,0,20/10/2022,NULL,24900,NULL,0
106,2,28/10/2022,GRATIS_ONGKIR,17500,5000,12500
179,2,12/10/2022,GRATIS_ONGKIR,55000,5000,50000
179,2,12/10/2022,GRATIS_ONGKIR,30000,5000,25000
228,0,17/10/2022,NULL,99000,NULL,0
228,0,17/10/2022,NULL,156000,NULL,0
184,0,06/10/2022,NULL,187200,NULL,0
184,0,06/10/2022,NULL,209700,NULL,0
184,0,06/10/2022,NULL,148500,NULL,0
25,2,03/10/2022,GRATIS_ONGKIR,5491530,5000,5486530
128,2,17/10/2022,GRATIS_ONGKIR,208500,5000,203500
207,0,31/10/2022,NULL,300000,NULL,0
100,0,18/10/2022,NULL,179700,NULL,0
124,2,08/10/2022,GRATIS_ONGKIR,258540,5000,253540
124,2,08/10/2022,GRATIS_ONGKIR,170000,5000,165000
124,2,08/10/2022,GRATIS_ONGKIR,250200,5000,245200
124,2,08/10/2022,GRATIS_ONGKIR,250000,5000,245000
124,2,08/10/2022,GRATIS_ONGKIR,320000,5000,315000
124,2,08/10/2022,GRATIS_ONGKIR,190000,5000,185000
233,0,27/10/2022,NULL,68700,NULL,0
233,0,27/10/2022,NULL,68700,NULL,0
233,0,27/10/2022,NULL,177000,NULL,0
229,0,03/10/2022,NULL,174000,NULL,0
229,0,03/10/2022,NULL,76800,NULL,0
229,0,03/10/2022,NULL,149625,NULL,0
229,0,03/10/2022,NULL,96000,NULL,0
251,0,30/10/2022,NULL,35200,NULL,0
251,0,30/10/2022,NULL,42660,NULL,0
251,0,30/10/2022,NULL,157250,NULL,0
251,0,30/10/2022,NULL,36975,NULL,0
56,0,30/10/2022,NULL,1440000,NULL,0
56,0,30/10/2022,NULL,1020000,NULL,0
56,0,30/10/2022,NULL,693000,NULL,0
56,0,30/10/2022,NULL,693000,NULL,0
265,0,02/10/2022,NULL,10000,NULL,0
90,2,25/10/2022,GRATIS_ONGKIR,119700,5000,114700
92,0,12/10/2022,NULL,254070,NULL,0
92,0,12/10/2022,NULL,236370,NULL,0
121,2,14/10/2022,GRATIS_ONGKIR,80000,5000,75000
163,2,25/10/2022,GRATIS_ONGKIR,193500,5000,188500
3,2,14/10/2022,GRATIS_ONGKIR,298000,5000,293000
3,2,14/10/2022,GRATIS_ONGKIR,330000,5000,325000
147,0,17/10/2022,NULL,295850,NULL,0
64,0,28/10/2022,NULL,144000,NULL,0
64,0,28/10/2022,NULL,1440000,NULL,0
64,0,28/10/2022,NULL,1470000,NULL,0
64,0,28/10/2022,NULL,5097000,NULL,0
64,0,28/10/2022,NULL,321000,NULL,0
129,0,30/10/2022,NULL,278000,NULL,0
129,0,30/10/2022,NULL,210000,NULL,0
129,0,30/10/2022,NULL,318000,NULL,0
282,2,29/10/2022,GRATIS_ONGKIR,22500,5000,17500
282,2,29/10/2022,GRATIS_ONGKIR,21000,5000,16000
306,2,11/10/2022,GRATIS_ONGKIR,215100,5000,210100
306,2,11/10/2022,GRATIS_ONGKIR,44400,5000,39400
3,2,16/10/2022,GRATIS_ONGKIR,447000,5000,442000
3,2,16/10/2022,GRATIS_ONGKIR,495000,5000,490000
181,0,27/10/2022,NULL,170700,NULL,0
181,0,27/10/2022,NULL,170700,NULL,0
181,0,27/10/2022,NULL,151500,NULL,0
96,2,21/10/2022,GRATIS_ONGKIR,93300,5000,88300
96,2,21/10/2022,GRATIS_ONGKIR,239850,5000,234850
267,0,04/10/2022,NULL,169290,NULL,0
267,0,04/10/2022,NULL,435998,NULL,0
96,1,01/10/2022,AWAL_GAJIAN,62200,15000,47200
96,1,01/10/2022,AWAL_GAJIAN,159900,15000,144900
210,0,02/10/2022,NULL,113700,NULL,0
141,2,23/10/2022,GRATIS_ONGKIR,217500,5000,212500
141,2,23/10/2022,GRATIS_ONGKIR,181500,5000,176500
100,0,08/10/2022,NULL,179700,NULL,0
64,2,08/10/2022,GRATIS_ONGKIR,96000,5000,91000
64,2,08/10/2022,GRATIS_ONGKIR,960000,5000,955000
64,2,08/10/2022,GRATIS_ONGKIR,980000,5000,975000
64,2,08/10/2022,GRATIS_ONGKIR,3398000,5000,3393000
64,2,08/10/2022,GRATIS_ONGKIR,214000,5000,209000
3,0,13/10/2022,NULL,447000,NULL,0
3,0,13/10/2022,NULL,495000,NULL,0
314,2,26/10/2022,GRATIS_ONGKIR,115999,5000,110999
141,0,05/10/2022,NULL,72500,NULL,0
141,0,05/10/2022,NULL,60500,NULL,0
205,0,17/10/2022,NULL,54815,NULL,0
120,2,08/10/2022,GRATIS_ONGKIR,129900,5000,124900
120,2,08/10/2022,GRATIS_ONGKIR,189900,5000,184900
120,2,08/10/2022,GRATIS_ONGKIR,119900,5000,114900
120,2,08/10/2022,GRATIS_ONGKIR,149900,5000,144900
54,0,18/10/2022,NULL,124000,NULL,0
123,2,06/10/2022,GRATIS_ONGKIR,199999,5000,194999
123,2,06/10/2022,GRATIS_ONGKIR,229999,5000,224999
123,2,06/10/2022,GRATIS_ONGKIR,199999,5000,194999
123,2,06/10/2022,GRATIS_ONGKIR,199999,5000,194999
123,2,06/10/2022,GRATIS_ONGKIR,199999,5000,194999
199,2,21/10/2022,GRATIS_ONGKIR,62400,5000,57400
75,0,07/10/2022,NULL,2050000,NULL,0
118,0,19/10/2022,NULL,224000,NULL,0
118,0,19/10/2022,NULL,150000,NULL,0
118,0,19/10/2022,NULL,185000,NULL,0
114,0,20/10/2022,NULL,148000,NULL,0
141,2,08/10/2022,GRATIS_ONGKIR,72500,5000,67500
141,2,08/10/2022,GRATIS_ONGKIR,60500,5000,55500
61,2,14/10/2022,GRATIS_ONGKIR,550000,5000,545000
17,0,24/10/2022,NULL,28500,NULL,0
17,0,24/10/2022,NULL,30600,NULL,0
78,2,30/10/2022,GRATIS_ONGKIR,1788000,5000,1783000
91,0,05/10/2022,NULL,47900,NULL,0
57,2,06/10/2022,GRATIS_ONGKIR,1990000,5000,1985000
72,2,24/10/2022,GRATIS_ONGKIR,165000,5000,160000
72,2,24/10/2022,GRATIS_ONGKIR,165000,5000,160000
170,2,22/10/2022,GRATIS_ONGKIR,46000,5000,41000
64,0,31/10/2022,NULL,144000,NULL,0
64,0,31/10/2022,NULL,1440000,NULL,0
64,0,31/10/2022,NULL,1470000,NULL,0
64,0,31/10/2022,NULL,5097000,NULL,0
64,0,31/10/2022,NULL,321000,NULL,0
101,0,03/10/2022,NULL,1000,NULL,0
97,0,25/10/2022,NULL,200000,NULL,0
146,0,17/10/2022,NULL,165500,NULL,0
181,2,09/10/2022,GRATIS_ONGKIR,113800,5000,108800
181,2,09/10/2022,GRATIS_ONGKIR,113800,5000,108800
181,2,09/10/2022,GRATIS_ONGKIR,101000,5000,96000
312,0,05/10/2022,NULL,51682,NULL,0
13,2,06/10/2022,GRATIS_ONGKIR,1415000,5000,1410000
13,2,06/10/2022,GRATIS_ONGKIR,1659000,5000,1654000
13,2,06/10/2022,GRATIS_ONGKIR,1439000,5000,1434000
159,0,03/10/2022,NULL,370000,NULL,0
224,2,30/10/2022,GRATIS_ONGKIR,124000,5000,119000
224,2,30/10/2022,GRATIS_ONGKIR,152000,5000,147000
224,2,30/10/2022,GRATIS_ONGKIR,294840,5000,289840
224,2,30/10/2022,GRATIS_ONGKIR,270580,5000,265580
224,2,30/10/2022,GRATIS_ONGKIR,299300,5000,294300
224,2,30/10/2022,GRATIS_ONGKIR,337500,5000,332500
224,2,30/10/2022,GRATIS_ONGKIR,337500,5000,332500
224,2,30/10/2022,GRATIS_ONGKIR,217500,5000,212500
117,0,01/10/2022,NULL,1437000,NULL,0
117,0,01/10/2022,NULL,1587000,NULL,0
295,2,07/10/2022,GRATIS_ONGKIR,240000,5000,235000
209,0,23/10/2022,NULL,281940,NULL,0
265,0,21/10/2022,NULL,20000,NULL,0
263,0,19/10/2022,NULL,255000,NULL,0
263,0,19/10/2022,NULL,360000,NULL,0
252,2,21/10/2022,GRATIS_ONGKIR,10000,5000,5000
252,2,21/10/2022,GRATIS_ONGKIR,27000,5000,22000
252,2,21/10/2022,GRATIS_ONGKIR,32000,5000,27000
284,0,03/10/2022,NULL,493000,NULL,0
284,0,03/10/2022,NULL,186000,NULL,0
284,0,03/10/2022,NULL,145000,NULL,0
284,0,03/10/2022,NULL,557000,NULL,0
284,0,03/10/2022,NULL,104000,NULL,0
14,2,31/10/2022,GRATIS_ONGKIR,171000,5000,166000
14,2,31/10/2022,GRATIS_ONGKIR,165000,5000,160000
11,0,15/10/2022,NULL,44000,NULL,0
11,0,15/10/2022,NULL,68000,NULL,0
244,0,20/10/2022,NULL,411000,NULL,0
77,0,28/10/2022,NULL,1320000,NULL,0
291,2,26/10/2022,GRATIS_ONGKIR,80250,5000,75250
151,3,10/10/2022,10_10,79000,7500,71500
301,0,28/10/2022,NULL,27887,NULL,0
196,2,17/10/2022,GRATIS_ONGKIR,2250000,5000,2245000
25,0,20/10/2022,NULL,1830510,NULL,0
56,2,20/10/2022,GRATIS_ONGKIR,1440000,5000,1435000
56,2,20/10/2022,GRATIS_ONGKIR,1020000,5000,1015000
56,2,20/10/2022,GRATIS_ONGKIR,693000,5000,688000
56,2,20/10/2022,GRATIS_ONGKIR,693000,5000,688000
16,0,07/10/2022,NULL,61600,NULL,0
124,0,30/10/2022,NULL,129270,NULL,0
124,0,30/10/2022,NULL,85000,NULL,0
124,0,30/10/2022,NULL,125100,NULL,0
124,0,30/10/2022,NULL,125000,NULL,0
124,0,30/10/2022,NULL,160000,NULL,0
124,0,30/10/2022,NULL,95000,NULL,0
75,0,15/10/2022,NULL,6150000,NULL,0
87,2,14/10/2022,GRATIS_ONGKIR,185000,5000,180000
62,0,24/10/2022,NULL,1799800,NULL,0
62,0,24/10/2022,NULL,2199800,NULL,0
170,0,13/10/2022,NULL,92000,NULL,0
138,2,16/10/2022,GRATIS_ONGKIR,387000,5000,382000
199,0,17/10/2022,NULL,62400,NULL,0
35,3,10/10/2022,10_10,72000,7500,64500
113,0,27/10/2022,NULL,426000,NULL,0
113,0,27/10/2022,NULL,465000,NULL,0
113,0,27/10/2022,NULL,465000,NULL,0
113,0,27/10/2022,NULL,1074000,NULL,0
113,0,27/10/2022,NULL,415500,NULL,0
113,0,27/10/2022,NULL,397500,NULL,0
197,0,23/10/2022,NULL,98500,NULL,0
197,0,23/10/2022,NULL,74800,NULL,0
92,2,29/10/2022,GRATIS_ONGKIR,84690,5000,79690
92,2,29/10/2022,GRATIS_ONGKIR,78790,5000,73790
82,0,20/10/2022,NULL,70500,NULL,0
196,2,02/10/2022,GRATIS_ONGKIR,750000,5000,745000
129,0,29/10/2022,NULL,139000,NULL,0
129,0,29/10/2022,NULL,105000,NULL,0
129,0,29/10/2022,NULL,159000,NULL,0
263,2,02/10/2022,GRATIS_ONGKIR,85000,5000,80000
263,2,02/10/2022,GRATIS_ONGKIR,120000,5000,115000
248,0,12/10/2022,NULL,48450,NULL,0
66,0,22/10/2022,NULL,415000,NULL,0
66,0,22/10/2022,NULL,415000,NULL,0
129,0,31/10/2022,NULL,417000,NULL,0
129,0,31/10/2022,NULL,315000,NULL,0
129,0,31/10/2022,NULL,477000,NULL,0
178,0,10/10/2022,NULL,130000,NULL,0
178,0,10/10/2022,NULL,130000,NULL,0
191,2,31/10/2022,GRATIS_ONGKIR,218000,5000,213000
43,0,29/10/2022,NULL,19800,NULL,0
285,0,08/10/2022,NULL,5550,NULL,0
113,2,12/10/2022,GRATIS_ONGKIR,142000,5000,137000
113,2,12/10/2022,GRATIS_ONGKIR,155000,5000,150000
113,2,12/10/2022,GRATIS_ONGKIR,155000,5000,150000
113,2,12/10/2022,GRATIS_ONGKIR,358000,5000,353000
113,2,12/10/2022,GRATIS_ONGKIR,138500,5000,133500
113,2,12/10/2022,GRATIS_ONGKIR,132500,5000,127500
252,2,04/10/2022,GRATIS_ONGKIR,20000,5000,15000
252,2,04/10/2022,GRATIS_ONGKIR,54000,5000,49000
252,2,04/10/2022,GRATIS_ONGKIR,64000,5000,59000
46,0,29/10/2022,NULL,323998,NULL,0
176,0,03/10/2022,NULL,162500,NULL,0
3,0,05/10/2022,NULL,149000,NULL,0
3,0,05/10/2022,NULL,165000,NULL,0
244,2,11/10/2022,GRATIS_ONGKIR,137000,5000,132000
62,2,20/10/2022,GRATIS_ONGKIR,2699700,5000,2694700
62,2,20/10/2022,GRATIS_ONGKIR,3299700,5000,3294700
66,2,15/10/2022,GRATIS_ONGKIR,415000,5000,410000
66,2,15/10/2022,GRATIS_ONGKIR,415000,5000,410000
79,2,28/10/2022,GRATIS_ONGKIR,230000,5000,225000
197,0,18/10/2022,NULL,98500,NULL,0
197,0,18/10/2022,NULL,74800,NULL,0
263,2,27/10/2022,GRATIS_ONGKIR,255000,5000,250000
263,2,27/10/2022,GRATIS_ONGKIR,360000,5000,355000
104,2,13/10/2022,GRATIS_ONGKIR,780000,5000,775000
178,0,19/10/2022,NULL,65000,NULL,0
178,0,19/10/2022,NULL,65000,NULL,0
134,2,05/10/2022,GRATIS_ONGKIR,219000,5000,214000
275,2,21/10/2022,GRATIS_ONGKIR,49000,5000,44000
275,2,21/10/2022,GRATIS_ONGKIR,319200,5000,314200
191,2,18/10/2022,GRATIS_ONGKIR,109000,5000,104000
290,0,27/10/2022,NULL,46428,NULL,0
290,0,27/10/2022,NULL,135140,NULL,0
290,0,27/10/2022,NULL,78002,NULL,0
120,2,20/10/2022,GRATIS_ONGKIR,259800,5000,254800
120,2,20/10/2022,GRATIS_ONGKIR,379800,5000,374800
120,2,20/10/2022,GRATIS_ONGKIR,239800,5000,234800
120,2,20/10/2022,GRATIS_ONGKIR,299800,5000,294800
316,2,17/10/2022,GRATIS_ONGKIR,134700,5000,129700
181,0,04/10/2022,NULL,113800,NULL,0
181,0,04/10/2022,NULL,113800,NULL,0
181,0,04/10/2022,NULL,101000,NULL,0
113,0,01/10/2022,NULL,284000,NULL,0
113,0,01/10/2022,NULL,310000,NULL,0
113,0,01/10/2022,NULL,310000,NULL,0
113,0,01/10/2022,NULL,716000,NULL,0
113,0,01/10/2022,NULL,277000,NULL,0
113,0,01/10/2022,NULL,265000,NULL,0
146,2,20/10/2022,GRATIS_ONGKIR,496500,5000,491500
205,2,12/10/2022,GRATIS_ONGKIR,109630,5000,104630
155,2,02/10/2022,GRATIS_ONGKIR,338000,5000,333000
299,0,25/10/2022,NULL,64500,NULL,0
120,2,21/10/2022,GRATIS_ONGKIR,389700,5000,384700
120,2,21/10/2022,GRATIS_ONGKIR,569700,5000,564700
120,2,21/10/2022,GRATIS_ONGKIR,359700,5000,354700
120,2,21/10/2022,GRATIS_ONGKIR,449700,5000,444700
283,2,13/10/2022,GRATIS_ONGKIR,148725,5000,143725
212,2,27/10/2022,GRATIS_ONGKIR,423000,5000,418000
129,2,02/10/2022,GRATIS_ONGKIR,278000,5000,273000
129,2,02/10/2022,GRATIS_ONGKIR,210000,5000,205000
129,2,02/10/2022,GRATIS_ONGKIR,318000,5000,313000
167,0,08/10/2022,NULL,56000,NULL,0
177,0,31/10/2022,NULL,90000,NULL,0
130,2,09/10/2022,GRATIS_ONGKIR,280000,5000,275000
22,0,24/10/2022,NULL,4347000,NULL,0
262,2,24/10/2022,GRATIS_ONGKIR,506997,5000,501997
10,2,03/10/2022,GRATIS_ONGKIR,143664,5000,138664
10,2,03/10/2022,GRATIS_ONGKIR,206664,5000,201664
10,2,03/10/2022,GRATIS_ONGKIR,80664,5000,75664
10,2,03/10/2022,GRATIS_ONGKIR,206664,5000,201664
96,0,20/10/2022,NULL,31100,NULL,0
96,0,20/10/2022,NULL,79950,NULL,0
154,0,14/10/2022,NULL,300000,NULL,0
226,2,04/10/2022,GRATIS_ONGKIR,168300,5000,163300
226,2,04/10/2022,GRATIS_ONGKIR,78000,5000,73000
226,2,04/10/2022,GRATIS_ONGKIR,315000,5000,310000
226,2,04/10/2022,GRATIS_ONGKIR,315000,5000,310000
73,0,30/10/2022,NULL,4200,NULL,0
73,0,30/10/2022,NULL,22500,NULL,0
73,0,30/10/2022,NULL,4050,NULL,0
226,2,02/10/2022,GRATIS_ONGKIR,84150,5000,79150
226,2,02/10/2022,GRATIS_ONGKIR,39000,5000,34000
226,2,02/10/2022,GRATIS_ONGKIR,157500,5000,152500
226,2,02/10/2022,GRATIS_ONGKIR,157500,5000,152500
21,2,05/10/2022,GRATIS_ONGKIR,105000,5000,100000
53,2,08/10/2022,GRATIS_ONGKIR,239700,5000,234700
92,2,07/10/2022,GRATIS_ONGKIR,169380,5000,164380
92,2,07/10/2022,GRATIS_ONGKIR,157580,5000,152580
94,0,19/10/2022,NULL,5010,NULL,0
94,0,19/10/2022,NULL,5070,NULL,0
13,0,03/10/2022,NULL,1415000,NULL,0
13,0,03/10/2022,NULL,1659000,NULL,0
13,0,03/10/2022,NULL,1439000,NULL,0
99,2,23/10/2022,GRATIS_ONGKIR,105400,5000,100400
51,2,20/10/2022,GRATIS_ONGKIR,155000,5000,150000
124,0,31/10/2022,NULL,387810,NULL,0
124,0,31/10/2022,NULL,255000,NULL,0
124,0,31/10/2022,NULL,375300,NULL,0
124,0,31/10/2022,NULL,375000,NULL,0
124,0,31/10/2022,NULL,480000,NULL,0
124,0,31/10/2022,NULL,285000,NULL,0
233,0,13/10/2022,NULL,68700,NULL,0
233,0,13/10/2022,NULL,68700,NULL,0
233,0,13/10/2022,NULL,177000,NULL,0
204,2,28/10/2022,GRATIS_ONGKIR,115000,5000,110000
276,2,25/10/2022,GRATIS_ONGKIR,93884,5000,88884
276,2,25/10/2022,GRATIS_ONGKIR,131746,5000,126746
69,2,04/10/2022,GRATIS_ONGKIR,128040,5000,123040
129,2,15/10/2022,GRATIS_ONGKIR,278000,5000,273000
129,2,15/10/2022,GRATIS_ONGKIR,210000,5000,205000
129,2,15/10/2022,GRATIS_ONGKIR,318000,5000,313000
94,2,08/10/2022,GRATIS_ONGKIR,3340,5000,-1660
94,2,08/10/2022,GRATIS_ONGKIR,3380,5000,-1620
156,0,28/10/2022,NULL,615000,NULL,0
86,0,03/10/2022,NULL,112000,NULL,0
203,2,09/10/2022,GRATIS_ONGKIR,109800,5000,104800
19,2,16/10/2022,GRATIS_ONGKIR,199800,5000,194800
19,2,16/10/2022,GRATIS_ONGKIR,131000,5000,126000
19,2,16/10/2022,GRATIS_ONGKIR,149900,5000,144900
219,0,09/10/2022,NULL,498000,NULL,0
280,2,04/10/2022,GRATIS_ONGKIR,290000,5000,285000
91,0,05/10/2022,NULL,47900,NULL,0
220,2,20/10/2022,GRATIS_ONGKIR,84000,5000,79000
124,0,23/10/2022,NULL,387810,NULL,0
124,0,23/10/2022,NULL,255000,NULL,0
124,0,23/10/2022,NULL,375300,NULL,0
124,0,23/10/2022,NULL,375000,NULL,0
124,0,23/10/2022,NULL,480000,NULL,0
124,0,23/10/2022,NULL,285000,NULL,0
318,2,26/10/2022,GRATIS_ONGKIR,350000,5000,345000
169,0,05/10/2022,NULL,124900,NULL,0
225,0,03/10/2022,NULL,198000,NULL,0
225,0,03/10/2022,NULL,198000,NULL,0
225,0,03/10/2022,NULL,131400,NULL,0
70,2,04/10/2022,GRATIS_ONGKIR,499000,5000,494000
308,0,28/10/2022,NULL,21724,NULL,0
226,0,23/10/2022,NULL,84150,NULL,0
226,0,23/10/2022,NULL,39000,NULL,0
226,0,23/10/2022,NULL,157500,NULL,0
226,0,23/10/2022,NULL,157500,NULL,0
296,2,27/10/2022,GRATIS_ONGKIR,100029,5000,95029
296,2,27/10/2022,GRATIS_ONGKIR,75780,5000,70780
62,0,17/10/2022,NULL,1799800,NULL,0
62,0,17/10/2022,NULL,2199800,NULL,0
124,2,04/10/2022,GRATIS_ONGKIR,129270,5000,124270
124,2,04/10/2022,GRATIS_ONGKIR,85000,5000,80000
124,2,04/10/2022,GRATIS_ONGKIR,125100,5000,120100
124,2,04/10/2022,GRATIS_ONGKIR,125000,5000,120000
124,2,04/10/2022,GRATIS_ONGKIR,160000,5000,155000
124,2,04/10/2022,GRATIS_ONGKIR,95000,5000,90000
74,0,06/10/2022,NULL,318000,NULL,0
64,2,11/10/2022,GRATIS_ONGKIR,96000,5000,91000
64,2,11/10/2022,GRATIS_ONGKIR,960000,5000,955000
64,2,11/10/2022,GRATIS_ONGKIR,980000,5000,975000
64,2,11/10/2022,GRATIS_ONGKIR,3398000,5000,3393000
64,2,11/10/2022,GRATIS_ONGKIR,214000,5000,209000
123,0,26/10/2022,NULL,199999,NULL,0
123,0,26/10/2022,NULL,229999,NULL,0
123,0,26/10/2022,NULL,199999,NULL,0
123,0,26/10/2022,NULL,199999,NULL,0
123,0,26/10/2022,NULL,199999,NULL,0
6,0,08/10/2022,NULL,93000,NULL,0
6,0,08/10/2022,NULL,129000,NULL,0
6,0,08/10/2022,NULL,654000,NULL,0
6,0,08/10/2022,NULL,89700,NULL,0
238,0,23/10/2022,NULL,154500,NULL,0
81,0,09/10/2022,NULL,59999,NULL,0
256,0,16/10/2022,NULL,97920,NULL,0
237,2,20/10/2022,GRATIS_ONGKIR,54000,5000,49000
75,2,24/10/2022,GRATIS_ONGKIR,6150000,5000,6145000
214,2,02/10/2022,GRATIS_ONGKIR,136500,5000,131500
210,0,14/10/2022,NULL,113700,NULL,0
204,0,22/10/2022,NULL,57500,NULL,0
72,0,25/10/2022,NULL,110000,NULL,0
72,0,25/10/2022,NULL,110000,NULL,0
107,0,11/10/2022,NULL,3750,NULL,0
74,0,21/10/2022,NULL,477000,NULL,0
73,2,25/10/2022,GRATIS_ONGKIR,4200,5000,-800
73,2,25/10/2022,GRATIS_ONGKIR,22500,5000,17500
73,2,25/10/2022,GRATIS_ONGKIR,4050,5000,-950
3,2,11/10/2022,GRATIS_ONGKIR,298000,5000,293000
3,2,11/10/2022,GRATIS_ONGKIR,330000,5000,325000
92,2,18/10/2022,GRATIS_ONGKIR,254070,5000,249070
92,2,18/10/2022,GRATIS_ONGKIR,236370,5000,231370
161,2,18/10/2022,GRATIS_ONGKIR,64900,5000,59900
249,2,19/10/2022,GRATIS_ONGKIR,75000,5000,70000
255,0,05/10/2022,NULL,567000,NULL,0
129,0,28/10/2022,NULL,417000,NULL,0
129,0,28/10/2022,NULL,315000,NULL,0
129,0,28/10/2022,NULL,477000,NULL,0
161,2,13/10/2022,GRATIS_ONGKIR,194700,5000,189700
263,2,06/10/2022,GRATIS_ONGKIR,85000,5000,80000
263,2,06/10/2022,GRATIS_ONGKIR,120000,5000,115000
124,0,25/10/2022,NULL,129270,NULL,0
124,0,25/10/2022,NULL,85000,NULL,0
124,0,25/10/2022,NULL,125100,NULL,0
124,0,25/10/2022,NULL,125000,NULL,0
124,0,25/10/2022,NULL,160000,NULL,0
124,0,25/10/2022,NULL,95000,NULL,0
29,2,05/10/2022,GRATIS_ONGKIR,17900,5000,12900
286,0,26/10/2022,NULL,209700,NULL,0
174,0,14/10/2022,NULL,650000,NULL,0
174,0,14/10/2022,NULL,675000,NULL,0
174,0,14/10/2022,NULL,650000,NULL,0
317,2,30/10/2022,GRATIS_ONGKIR,585000,5000,580000
226,0,02/10/2022,NULL,84150,NULL,0
226,0,02/10/2022,NULL,39000,NULL,0
226,0,02/10/2022,NULL,157500,NULL,0
226,0,02/10/2022,NULL,157500,NULL,0
283,2,12/10/2022,GRATIS_ONGKIR,49575,5000,44575
254,0,13/10/2022,NULL,290000,NULL,0
313,2,12/10/2022,GRATIS_ONGKIR,19425,5000,14425
263,0,09/10/2022,NULL,85000,NULL,0
263,0,09/10/2022,NULL,120000,NULL,0
297,1,01/10/2022,AWAL_GAJIAN,825000,15000,810000
122,2,20/10/2022,GRATIS_ONGKIR,959700,5000,954700
122,2,20/10/2022,GRATIS_ONGKIR,599700,5000,594700
250,0,15/10/2022,NULL,45900,NULL,0
208,0,02/10/2022,NULL,75900,NULL,0
158,2,14/10/2022,GRATIS_ONGKIR,130000,5000,125000
174,2,12/10/2022,GRATIS_ONGKIR,1950000,5000,1945000
174,2,12/10/2022,GRATIS_ONGKIR,2025000,5000,2020000
174,2,12/10/2022,GRATIS_ONGKIR,1950000,5000,1945000
174,0,10/10/2022,NULL,650000,NULL,0
174,0,10/10/2022,NULL,675000,NULL,0
174,0,10/10/2022,NULL,650000,NULL,0
183,2,06/10/2022,GRATIS_ONGKIR,299997,5000,294997
255,0,09/10/2022,NULL,378000,NULL,0
267,0,09/10/2022,NULL,253935,NULL,0
267,0,09/10/2022,NULL,653997,NULL,0
